id,level,code,name
__export__.account_hierarchy_label_735,3,603.19,Fondo de ahorro
__export__.account_hierarchy_label_736,3,603.20,Cuotas sindicales
__export__.account_hierarchy_label_737,3,603.21,PTU
__export__.account_hierarchy_label_738,3,603.22,Estímulo al personal
__export__.account_hierarchy_label_739,3,603.23,Previsión social
__export__.account_hierarchy_label_740,3,603.24,Aportaciones para el plan de jubilación
__export__.account_hierarchy_label_741,3,603.25,Otras prestaciones al personal
__export__.account_hierarchy_label_742,3,603.26,Cuotas al IMSS
__export__.account_hierarchy_label_743,3,603.27,Aportaciones al infonavit
__export__.account_hierarchy_label_744,3,603.28,Aportaciones al SAR
__export__.account_hierarchy_label_745,3,603.29,Impuesto estatal sobre nóminas
__export__.account_hierarchy_label_746,3,603.30,Otras aportaciones
__export__.account_hierarchy_label_747,3,603.31,Asimilados a salarios
__export__.account_hierarchy_label_748,3,603.32,Servicios administrativos
__export__.account_hierarchy_label_749,3,603.33,Servicios administrativos partes relacionadas
__export__.account_hierarchy_label_750,3,603.34,Honorarios a personas físicas residentes nacionales
__export__.account_hierarchy_label_751,3,603.35,Honorarios a personas físicas residentes nacionales partes relacionadas
__export__.account_hierarchy_label_752,3,603.36,Honorarios a personas físicas residentes del extranjero
__export__.account_hierarchy_label_753,3,603.37,Honorarios a personas físicas residentes del extranjero partes relacionadas
__export__.account_hierarchy_label_754,3,603.38,Honorarios a personas morales residentes nacionales
__export__.account_hierarchy_label_755,3,603.39,Honorarios a personas morales residentes nacionales partes relacionadas
__export__.account_hierarchy_label_756,3,603.40,Honorarios a personas morales residentes del extranjero
__export__.account_hierarchy_label_757,3,603.41,Honorarios a personas morales residentes del extranjero partes relacionadas
__export__.account_hierarchy_label_758,3,603.42,Honorarios aduanales personas físicas
__export__.account_hierarchy_label_759,3,603.43,Honorarios aduanales personas morales
__export__.account_hierarchy_label_760,3,603.44,Honorarios al consejo de administración
__export__.account_hierarchy_label_761,3,603.45,Arrendamiento a personas físicas residentes nacionales
__export__.account_hierarchy_label_762,3,603.46,Arrendamiento a personas morales residentes nacionales
__export__.account_hierarchy_label_763,3,603.47,Arrendamiento a residentes del extranjero
__export__.account_hierarchy_label_764,3,603.48,Combustibles y lubricantes
__export__.account_hierarchy_label_765,3,603.49,Viáticos y gastos de viaje
__export__.account_hierarchy_label_766,3,603.50,"Teléfono, internet"
__export__.account_hierarchy_label_767,3,603.51,Agua
__export__.account_hierarchy_label_768,3,603.52,Energía eléctrica
__export__.account_hierarchy_label_769,3,603.53,Vigilancia y seguridad
__export__.account_hierarchy_label_770,3,603.54,Limpieza
__export__.account_hierarchy_label_771,3,603.55,Papelería y artículos de oficina
__export__.account_hierarchy_label_772,3,603.56,Mantenimiento y conservación
__export__.account_hierarchy_label_773,3,603.57,Seguros y fianzas
__export__.account_hierarchy_label_774,3,603.58,Otros impuestos y derechos
__export__.account_hierarchy_label_775,3,603.59,Recargos fiscales
__export__.account_hierarchy_label_776,3,603.60,Cuotas y suscripciones
__export__.account_hierarchy_label_777,3,603.61,Propaganda y publicidad
__export__.account_hierarchy_label_778,3,603.62,Capacitación al personal
__export__.account_hierarchy_label_779,3,603.63,Donativos y ayudas
__export__.account_hierarchy_label_780,3,603.64,Asistencia técnica
__export__.account_hierarchy_label_781,3,603.65,Regalías sujetas a otros porcentajes
__export__.account_hierarchy_label_782,3,603.66,Regalías sujetas al 5%
__export__.account_hierarchy_label_783,3,603.67,Regalías sujetas al 10%
__export__.account_hierarchy_label_784,3,603.68,Regalías sujetas al 15%
__export__.account_hierarchy_label_785,3,603.69,Regalías sujetas al 25%
__export__.account_hierarchy_label_786,3,603.70,Regalías sujetas al 30%
__export__.account_hierarchy_label_787,3,603.71,Regalías sin retención
__export__.account_hierarchy_label_788,3,603.72,Fletes y acarreos
__export__.account_hierarchy_label_789,3,603.73,Gastos de importación
__export__.account_hierarchy_label_790,3,603.74,Patentes y marcas
__export__.account_hierarchy_label_791,3,603.75,Uniformes
__export__.account_hierarchy_label_792,3,603.76,Prediales
__export__.account_hierarchy_label_793,3,603.77,Gastos de administración de urbanización
__export__.account_hierarchy_label_794,3,603.78,Gastos de administración de construcción
__export__.account_hierarchy_label_795,3,603.79,Fletes del extranjero
__export__.account_hierarchy_label_796,3,603.80,Recolección de bienes del sector agropecuario y/o ganadero
__export__.account_hierarchy_label_797,3,603.81,Gastos no deducibles (sin requisitos fiscales)
__export__.account_hierarchy_label_798,3,603.82,Otros gastos de administración
__export__.account_hierarchy_label_799,2,604,Gastos de fabricación
__export__.account_hierarchy_label_800,3,604.01,Sueldos y salarios
__export__.account_hierarchy_label_801,3,604.02,Compensaciones
__export__.account_hierarchy_label_802,3,604.03,Tiempos extras
__export__.account_hierarchy_label_803,3,604.04,Premios de asistencia
__export__.account_hierarchy_label_804,3,604.05,Premios de puntualidad
__export__.account_hierarchy_label_805,3,604.06,Vacaciones
__export__.account_hierarchy_label_806,3,604.07,Prima vacacional
__export__.account_hierarchy_label_807,3,604.08,Prima dominical
__export__.account_hierarchy_label_808,3,604.09,Días festivos
__export__.account_hierarchy_label_809,3,604.10,Gratificaciones
__export__.account_hierarchy_label_810,3,604.11,Primas de antigüedad
__export__.account_hierarchy_label_811,3,604.12,Aguinaldo
__export__.account_hierarchy_label_812,3,604.13,Indemnizaciones
__export__.account_hierarchy_label_813,3,604.14,Destajo
__export__.account_hierarchy_label_814,3,604.15,Despensa
__export__.account_hierarchy_label_815,3,604.16,Transporte
__export__.account_hierarchy_label_816,3,604.17,Servicio médico
__export__.account_hierarchy_label_817,3,604.18,Ayuda en gastos funerarios
__export__.account_hierarchy_label_818,3,604.19,Fondo de ahorro
__export__.account_hierarchy_label_819,3,604.20,Cuotas sindicales
__export__.account_hierarchy_label_820,3,604.21,PTU
__export__.account_hierarchy_label_821,3,604.22,Estímulo al personal
__export__.account_hierarchy_label_822,3,604.23,Previsión social
__export__.account_hierarchy_label_823,3,604.24,Aportaciones para el plan de jubilación
__export__.account_hierarchy_label_824,3,604.25,Otras prestaciones al personal
__export__.account_hierarchy_label_825,3,604.26,Cuotas al IMSS
__export__.account_hierarchy_label_826,3,604.27,Aportaciones al infonavit
__export__.account_hierarchy_label_827,3,604.28,Aportaciones al SAR
__export__.account_hierarchy_label_828,3,604.29,Impuesto estatal sobre nóminas
__export__.account_hierarchy_label_829,3,604.30,Otras aportaciones
__export__.account_hierarchy_label_830,3,604.31,Asimilados a salarios
__export__.account_hierarchy_label_831,3,604.32,Servicios administrativos
__export__.account_hierarchy_label_832,3,604.33,Servicios administrativos partes relacionadas
__export__.account_hierarchy_label_833,3,604.34,Honorarios a personas físicas residentes nacionales
__export__.account_hierarchy_label_834,3,604.35,Honorarios a personas físicas residentes nacionales partes relacionadas
__export__.account_hierarchy_label_835,3,604.36,Honorarios a personas físicas residentes del extranjero
__export__.account_hierarchy_label_836,3,604.37,Honorarios a personas físicas residentes del extranjero partes relacionadas
__export__.account_hierarchy_label_837,3,604.38,Honorarios a personas morales residentes nacionales
__export__.account_hierarchy_label_838,3,604.39,Honorarios a personas morales residentes nacionales partes relacionadas
__export__.account_hierarchy_label_839,3,604.40,Honorarios a personas morales residentes del extranjero
__export__.account_hierarchy_label_840,3,604.41,Honorarios a personas morales residentes del extranjero partes relacionadas
__export__.account_hierarchy_label_841,3,604.42,Honorarios aduanales personas físicas
__export__.account_hierarchy_label_842,3,604.43,Honorarios aduanales personas morales
__export__.account_hierarchy_label_843,3,604.44,Honorarios al consejo de administración
__export__.account_hierarchy_label_844,3,604.45,Arrendamiento a personas físicas residentes nacionales
__export__.account_hierarchy_label_845,3,604.46,Arrendamiento a personas morales residentes nacionales
__export__.account_hierarchy_label_846,3,604.47,Arrendamiento a residentes del extranjero
__export__.account_hierarchy_label_847,3,604.48,Combustibles y lubricantes
__export__.account_hierarchy_label_848,3,604.49,Viáticos y gastos de viaje
__export__.account_hierarchy_label_849,3,604.50,"Teléfono, internet"
__export__.account_hierarchy_label_850,3,604.51,Agua
__export__.account_hierarchy_label_851,3,604.52,Energía eléctrica
__export__.account_hierarchy_label_852,3,604.53,Vigilancia y seguridad
__export__.account_hierarchy_label_853,3,604.54,Limpieza
__export__.account_hierarchy_label_854,3,604.55,Papelería y artículos de oficina
__export__.account_hierarchy_label_855,3,604.56,Mantenimiento y conservación
__export__.account_hierarchy_label_856,3,604.57,Seguros y fianzas
__export__.account_hierarchy_label_857,3,604.58,Otros impuestos y derechos
__export__.account_hierarchy_label_858,3,604.59,Recargos fiscales
__export__.account_hierarchy_label_859,3,604.60,Cuotas y suscripciones
__export__.account_hierarchy_label_860,3,604.61,Propaganda y publicidad
__export__.account_hierarchy_label_861,3,604.62,Capacitación al personal
__export__.account_hierarchy_label_862,3,604.63,Donativos y ayudas
__export__.account_hierarchy_label_863,3,604.64,Asistencia técnica
__export__.account_hierarchy_label_864,3,604.65,Regalías sujetas a otros porcentajes
__export__.account_hierarchy_label_865,3,604.66,Regalías sujetas al 5%
__export__.account_hierarchy_label_866,3,604.67,Regalías sujetas al 10%
__export__.account_hierarchy_label_867,3,604.68,Regalías sujetas al 15%
__export__.account_hierarchy_label_868,3,604.69,Regalías sujetas al 25%
__export__.account_hierarchy_label_869,3,604.70,Regalías sujetas al 30%
__export__.account_hierarchy_label_870,3,604.71,Regalías sin retención
__export__.account_hierarchy_label_871,3,604.72,Fletes y acarreos
__export__.account_hierarchy_label_872,3,604.73,Gastos de importación
__export__.account_hierarchy_label_873,3,604.74,Patentes y marcas
__export__.account_hierarchy_label_874,3,604.75,Uniformes
__export__.account_hierarchy_label_875,3,604.76,Prediales
__export__.account_hierarchy_label_876,3,604.77,Gastos de fabricación de urbanización
__export__.account_hierarchy_label_877,3,604.78,Gastos de fabricación de construcción
__export__.account_hierarchy_label_878,3,604.79,Fletes del extranjero
__export__.account_hierarchy_label_879,3,604.80,Recolección de bienes del sector agropecuario y/o ganadero
__export__.account_hierarchy_label_880,3,604.81,Gastos no deducibles (sin requisitos fiscales)
__export__.account_hierarchy_label_881,3,604.82,Otros gastos de fabricación
__export__.account_hierarchy_label_882,2,605,Mano de obra directa
__export__.account_hierarchy_label_883,3,605.01,Mano de obra
__export__.account_hierarchy_label_884,3,605.02,Sueldos y Salarios
__export__.account_hierarchy_label_885,3,605.03,Compensaciones
__export__.account_hierarchy_label_886,3,605.04,Tiempos extras
__export__.account_hierarchy_label_887,3,605.05,Premios de asistencia
__export__.account_hierarchy_label_888,3,605.06,Premios de puntualidad
__export__.account_hierarchy_label_889,3,605.07,Vacaciones
__export__.account_hierarchy_label_890,3,605.08,Prima vacacional
__export__.account_hierarchy_label_891,3,605.09,Prima dominical
__export__.account_hierarchy_label_892,3,605.10,Días festivos
__export__.account_hierarchy_label_893,3,605.11,Gratificaciones
__export__.account_hierarchy_label_894,3,605.12,Primas de antigüedad
__export__.account_hierarchy_label_895,3,605.13,Aguinaldo
__export__.account_hierarchy_label_896,3,605.14,Indemnizaciones
__export__.account_hierarchy_label_897,3,605.15,Destajo
__export__.account_hierarchy_label_898,3,605.16,Despensa
__export__.account_hierarchy_label_899,3,605.17,Transporte
__export__.account_hierarchy_label_900,3,605.18,Servicio médico
__export__.account_hierarchy_label_901,3,605.19,Ayuda en gastos funerarios
__export__.account_hierarchy_label_902,3,605.20,Fondo de ahorro
__export__.account_hierarchy_label_903,3,605.21,Cuotas sindicales
__export__.account_hierarchy_label_904,3,605.22,PTU
__export__.account_hierarchy_label_905,3,605.23,Estímulo al personal
__export__.account_hierarchy_label_906,3,605.24,Previsión social
__export__.account_hierarchy_label_907,3,605.25,Aportaciones para el plan de jubilación
__export__.account_hierarchy_label_908,3,605.26,Otras prestaciones al personal
__export__.account_hierarchy_label_909,3,605.27,Asimilados a salarios
__export__.account_hierarchy_label_910,3,605.28,Cuotas al IMSS
__export__.account_hierarchy_label_911,3,605.29,Aportaciones al infonavit
__export__.account_hierarchy_label_912,3,605.30,Aportaciones al SAR
__export__.account_hierarchy_label_913,3,605.31,Otros costos de mano de obra directa
__export__.account_hierarchy_label_914,2,606,Facilidades administrativas fiscales
__export__.account_hierarchy_label_915,3,606.01,Facilidades administrativas fiscales
__export__.account_hierarchy_label_916,2,607,Participación de los trabajadores en las utilidades
__export__.account_hierarchy_label_917,3,607.01,Participación de los trabajadores en las utilidades
__export__.account_hierarchy_label_918,2,608,Participación en resultados de subsidiarias
__export__.account_hierarchy_label_919,3,608.01,Participación en resultados de subsidiarias
__export__.account_hierarchy_label_920,2,609,Participación en resultados de asociadas
__export__.account_hierarchy_label_921,3,609.01,Participación en resultados de asociadas
__export__.account_hierarchy_label_922,2,610,Participación de los trabajadores en las utilidades diferida
__export__.account_hierarchy_label_923,3,610.01,Participación de los trabajadores en las utilidades diferida
__export__.account_hierarchy_label_924,2,611,Impuesto Sobre la renta
__export__.account_hierarchy_label_925,3,611.01,Impuesto Sobre la renta
__export__.account_hierarchy_label_926,3,611.02,Impuesto Sobre la renta por remanente distribuible
__export__.account_hierarchy_label_927,2,612,Gastos no deducibles para CUFIN
__export__.account_hierarchy_label_928,3,612.01,Gastos no deducibles para CUFIN
__export__.account_hierarchy_label_929,2,613,Depreciación contable
__export__.account_hierarchy_label_930,3,613.01,Depreciación de edificios
__export__.account_hierarchy_label_931,3,613.02,Depreciación de maquinaria y equipo
__export__.account_hierarchy_label_932,3,613.03,"Depreciación de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
__export__.account_hierarchy_label_933,3,613.04,Depreciación de mobiliario y equipo de oficina
__export__.account_hierarchy_label_934,3,613.05,Depreciación de equipo de cómputo
__export__.account_hierarchy_label_935,3,613.06,Depreciación de equipo de comunicación
__export__.account_hierarchy_label_936,3,613.07,"Depreciación de activos biológicos, vegetales y semovientes"
__export__.account_hierarchy_label_937,3,613.08,Depreciación de otros activos fijos
__export__.account_hierarchy_label_938,3,613.09,Depreciación de ferrocarriles
__export__.account_hierarchy_label_939,3,613.10,Depreciación de embarcaciones
__export__.account_hierarchy_label_940,3,613.11,Depreciación de aviones
__export__.account_hierarchy_label_941,3,613.12,"Depreciación de troqueles, moldes, matrices y herramental"
__export__.account_hierarchy_label_942,3,613.13,Depreciación de equipo de comunicaciones telefónicas
__export__.account_hierarchy_label_943,3,613.14,Depreciación de equipo de comunicación satelital
__export__.account_hierarchy_label_944,3,613.15,Depreciación de equipo de adaptaciones para personas con capacidades diferentes
__export__.account_hierarchy_label_945,3,613.16,Depreciación de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente
__export__.account_hierarchy_label_946,3,613.17,Depreciación de adaptaciones y mejoras
__export__.account_hierarchy_label_947,3,613.18,Depreciación de otra maquinaria y equipo
__export__.account_hierarchy_label_948,2,614,Amortización contable
__export__.account_hierarchy_label_949,3,614.01,Amortización de gastos diferidos
__export__.account_hierarchy_label_950,3,614.02,Amortización de gastos pre operativos
__export__.account_hierarchy_label_951,3,614.03,"Amortización de regalías, asistencia técnica y otros gastos diferidos"
__export__.account_hierarchy_label_952,3,614.04,Amortización de activos intangibles
__export__.account_hierarchy_label_953,3,614.05,Amortización de gastos de organización
__export__.account_hierarchy_label_954,3,614.06,Amortización de investigación y desarrollo de mercado
__export__.account_hierarchy_label_955,3,614.07,Amortización de marcas y patentes
__export__.account_hierarchy_label_956,3,614.08,Amortización de crédito mercantil
__export__.account_hierarchy_label_957,3,614.09,Amortización de gastos de instalación
__export__.account_hierarchy_label_958,3,614.10,Amortización de otros activos diferidos
__export__.account_hierarchy_label_959,1,7,Resultado integral de financiamiento
__export__.account_hierarchy_label_960,2,700,Resultado integral de financiamiento
__export__.account_hierarchy_label_961,2,701,Gastos financieros
__export__.account_hierarchy_label_962,3,701.01,Pérdida cambiaria
__export__.account_hierarchy_label_963,3,701.02,Pérdida cambiaria nacional parte relacionada
__export__.account_hierarchy_label_964,3,701.03,Pérdida cambiaria extranjero parte relacionada
__export__.account_hierarchy_label_965,3,701.04,Intereses a cargo bancario nacional
__export__.account_hierarchy_label_966,3,701.05,Intereses a cargo bancario extranjero
__export__.account_hierarchy_label_967,3,701.06,Intereses a cargo de personas físicas nacional
__export__.account_hierarchy_label_968,3,701.07,Intereses a cargo de personas físicas extranjero
__export__.account_hierarchy_label_969,3,701.08,Intereses a cargo de personas morales nacional
__export__.account_hierarchy_label_970,3,701.09,Intereses a cargo de personas morales extranjero
__export__.account_hierarchy_label_971,3,701.10,Comisiones bancarias
__export__.account_hierarchy_label_972,3,701.11,Otros gastos financieros
__export__.account_hierarchy_label_973,2,702,Productos financieros
__export__.account_hierarchy_label_974,3,702.01,Utilidad cambiaria
__export__.account_hierarchy_label_975,3,702.02,Utilidad cambiaria nacional parte relacionada
__export__.account_hierarchy_label_976,3,702.03,Utilidad cambiaria extranjero parte relacionada
__export__.account_hierarchy_label_977,3,702.04,Intereses a favor bancarios nacional
__export__.account_hierarchy_label_978,3,702.05,Intereses a favor bancarios extranjero
__export__.account_hierarchy_label_979,3,702.06,Intereses a favor de personas físicas nacional
__export__.account_hierarchy_label_980,3,702.07,Intereses a favor de personas físicas extranjero
__export__.account_hierarchy_label_981,3,702.08,Intereses a favor de personas morales nacional
__export__.account_hierarchy_label_982,3,702.09,Intereses a favor de personas morales extranjero
__export__.account_hierarchy_label_983,3,702.10,Otros productos financieros
__export__.account_hierarchy_label_984,2,703,Otros gastos
__export__.account_hierarchy_label_985,3,703.01,Pérdida en venta y/o baja de terrenos
__export__.account_hierarchy_label_986,3,703.02,Pérdida en venta y/o baja de edificios
__export__.account_hierarchy_label_987,3,703.03,Pérdida en venta y/o baja de maquinaria y equipo
__export__.account_hierarchy_label_988,3,703.04,"Pérdida en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
__export__.account_hierarchy_label_989,3,703.05,Pérdida en venta y/o baja de mobiliario y equipo de oficina
__export__.account_hierarchy_label_990,3,703.06,Pérdida en venta y/o baja de equipo de cómputo
__export__.account_hierarchy_label_991,3,703.07,Pérdida en venta y/o baja de equipo de comunicación
__export__.account_hierarchy_label_992,3,703.08,"Pérdida en venta y/o baja de activos biológicos, vegetales y semovientes"
__export__.account_hierarchy_label_993,3,703.09,Pérdida en venta y/o baja de otros activos fijos
__export__.account_hierarchy_label_994,3,703.10,Pérdida en venta y/o baja de ferrocarriles
__export__.account_hierarchy_label_995,3,703.11,Pérdida en venta y/o baja de embarcaciones
__export__.account_hierarchy_label_996,3,703.12,Pérdida en venta y/o baja de aviones
__export__.account_hierarchy_label_997,3,703.13,"Pérdida en venta y/o baja de troqueles, moldes, matrices y herramental"
__export__.account_hierarchy_label_998,3,703.14,Pérdida en venta y/o baja de equipo de comunicaciones telefónicas
__export__.account_hierarchy_label_999,3,703.15,Pérdida en venta y/o baja de equipo de comunicación satelital
__export__.account_hierarchy_label_1000,3,703.16,Pérdida en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes
__export__.account_hierarchy_label_1001,3,703.17,Pérdida en venta y/o baja de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente
__export__.account_hierarchy_label_1002,3,703.18,Pérdida en venta y/o baja de otra maquinaria y equipo
__export__.account_hierarchy_label_1003,3,703.19,Pérdida por enajenación de acciones
__export__.account_hierarchy_label_1004,3,703.20,Pérdida por enajenación de partes sociales
__export__.account_hierarchy_label_1005,3,703.21,Otros gastos
__export__.account_hierarchy_label_1006,2,704,Otros productos
__export__.account_hierarchy_label_1007,3,704.01,Ganancia en venta y/o baja de terrenos
__export__.account_hierarchy_label_1008,3,704.02,Ganancia en venta y/o baja de edificios
__export__.account_hierarchy_label_1009,3,704.03,Ganancia en venta y/o baja de maquinaria y equipo
__export__.account_hierarchy_label_1010,3,704.04,"Ganancia en venta y/o baja de automóviles, autobuses, camiones de carga, tractocamiones, montacargas y remolques"
__export__.account_hierarchy_label_1011,3,704.05,Ganancia en venta y/o baja de mobiliario y equipo de oficina
__export__.account_hierarchy_label_1012,3,704.06,Ganancia en venta y/o baja de equipo de cómputo
__export__.account_hierarchy_label_1013,3,704.07,Ganancia en venta y/o baja de equipo de comunicación
__export__.account_hierarchy_label_1014,3,704.08,"Ganancia en venta y/o baja de activos biológicos, vegetales y semovientes"
__export__.account_hierarchy_label_1015,3,704.09,Ganancia en venta y/o baja de otros activos fijos
__export__.account_hierarchy_label_1016,3,704.10,Ganancia en venta y/o baja de ferrocarriles
__export__.account_hierarchy_label_1017,3,704.11,Ganancia en venta y/o baja de embarcaciones
__export__.account_hierarchy_label_1018,3,704.12,Ganancia en venta y/o baja de aviones
__export__.account_hierarchy_label_1019,3,704.13,"Ganancia en venta y/o baja de troqueles, moldes, matrices y herramental"
__export__.account_hierarchy_label_1020,3,704.14,Ganancia en venta y/o baja de equipo de comunicaciones telefónicas
__export__.account_hierarchy_label_1021,3,704.15,Ganancia en venta y/o baja de equipo de comunicación satelital
__export__.account_hierarchy_label_1022,3,704.16,Ganancia en venta y/o baja de equipo de adaptaciones para personas con capacidades diferentes
__export__.account_hierarchy_label_1023,3,704.17,Ganancia en venta de maquinaria y equipo de generación de energía de fuentes renovables o de sistemas de cogeneración de electricidad eficiente
__export__.account_hierarchy_label_1024,3,704.18,Ganancia en venta y/o baja de otra maquinaria y equipo
__export__.account_hierarchy_label_1025,3,704.19,Ganancia por enajenación de acciones
__export__.account_hierarchy_label_1026,3,704.20,Ganancia por enajenación de partes sociales
__export__.account_hierarchy_label_1027,3,704.21,Ingresos por estímulos fiscales
__export__.account_hierarchy_label_1028,3,704.22,Ingresos por condonación de adeudo
__export__.account_hierarchy_label_1029,3,704.23,Otros productos
__export__.account_hierarchy_label_1030,1,8,Cuentas de orden
__export__.account_hierarchy_label_1031,2,800,Cuentas de orden
__export__.account_hierarchy_label_1032,2,801,UFIN del ejercicio
__export__.account_hierarchy_label_1033,3,801.01,UFIN
__export__.account_hierarchy_label_1034,3,801.02,Contra cuenta UFIN
__export__.account_hierarchy_label_1035,2,802,CUFIN del ejercicio
__export__.account_hierarchy_label_1036,3,802.01,CUFIN
__export__.account_hierarchy_label_1037,3,802.02,Contra cuenta CUFIN
__export__.account_hierarchy_label_1038,2,803,CUFIN de ejercicios anteriores
__export__.account_hierarchy_label_1039,3,803.01,CUFIN de ejercicios anteriores
__export__.account_hierarchy_label_1040,3,803.02,Contra cuenta CUFIN de ejercicios anteriores
__export__.account_hierarchy_label_1041,2,804,CUFINRE del ejercicio
__export__.account_hierarchy_label_1042,3,804.01,CUFINRE
__export__.account_hierarchy_label_1043,3,804.02,Contra cuenta CUFINRE
__export__.account_hierarchy_label_1044,2,805,CUFINRE de ejercicios anteriores
__export__.account_hierarchy_label_1045,3,805.01,CUFINRE de ejercicios anteriores
__export__.account_hierarchy_label_1046,3,805.02,Contra cuenta CUFINRE de ejercicios anteriores
__export__.account_hierarchy_label_1047,2,806,CUCA del ejercicio
__export__.account_hierarchy_label_1048,3,806.01,CUCA
__export__.account_hierarchy_label_1049,3,806.02,Contra cuenta CUCA
__export__.account_hierarchy_label_1050,2,807,CUCA de ejercicios anteriores
__export__.account_hierarchy_label_1051,3,807.01,CUCA de ejercicios anteriores
__export__.account_hierarchy_label_1052,3,807.02,Contra cuenta CUCA de ejercicios anteriores
__export__.account_hierarchy_label_1053,2,808,Ajuste anual por inflación acumulable
__export__.account_hierarchy_label_1054,3,808.01,Ajuste anual por inflación acumulable
__export__.account_hierarchy_label_1055,3,808.02,Acumulación del ajuste anual inflacionario
__export__.account_hierarchy_label_1056,2,809,Ajuste anual por inflación deducible
__export__.account_hierarchy_label_1057,3,809.01,Ajuste anual por inflación deducible
__export__.account_hierarchy_label_1058,3,809.02,Deducción del ajuste anual inflacionario
__export__.account_hierarchy_label_1059,2,810,Deducción de inversión
__export__.account_hierarchy_label_1060,3,810.01,Deducción de inversión
__export__.account_hierarchy_label_1061,3,810.02,Contra cuenta deducción de inversiones
__export__.account_hierarchy_label_1062,2,811,Utilidad o pérdida fiscal en venta y/o baja de activo fijo
__export__.account_hierarchy_label_1063,3,811.01,Utilidad o pérdida fiscal en venta y/o baja de activo fijo
__export__.account_hierarchy_label_1064,3,811.02,Contra cuenta utilidad o pérdida fiscal en venta y/o baja de activo fijo
__export__.account_hierarchy_label_1065,2,812,Utilidad o pérdida fiscal en venta acciones o partes sociales
__export__.account_hierarchy_label_1066,3,812.01,Utilidad o pérdida fiscal en venta acciones o partes sociales
__export__.account_hierarchy_label_1067,3,812.02,Contra cuenta utilidad o pérdida fiscal en venta acciones o partes sociales
__export__.account_hierarchy_label_1068,2,813,Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores
__export__.account_hierarchy_label_1069,3,813.01,Pérdidas fiscales pendientes de amortizar actualizadas de ejercicios anteriores
__export__.account_hierarchy_label_1070,3,813.02,Actualización de pérdidas fiscales pendientes de amortizar de ejercicios anteriores
__export__.account_hierarchy_label_1071,2,814,Mercancías recibidas en consignación
__export__.account_hierarchy_label_1072,3,814.01,Mercancías recibidas en consignación
__export__.account_hierarchy_label_1073,3,814.02,Consignación de mercancías recibidas
__export__.account_hierarchy_label_1074,2,815,Crédito fiscal de IVA e IEPS por la importación de mercancías para empresas certificadas
__export__.account_hierarchy_label_1075,3,815.01,Crédito fiscal de IVA e IEPS por la importación de mercancías
__export__.account_hierarchy_label_1076,3,815.02,Importación de mercancías con aplicación de crédito fiscal de IVA e IEPS
__export__.account_hierarchy_label_1077,2,816,Crédito fiscal de IVA e IEPS por la importación de activos fijos para empresas certificadas
__export__.account_hierarchy_label_1078,3,816.01,Crédito fiscal de IVA e IEPS por la importación de activo fijo
__export__.account_hierarchy_label_1079,3,816.02,Importación de activo fijo con aplicación de crédito fiscal de IVA e IEPS
__export__.account_hierarchy_label_1080,2,899,Otras cuentas de orden
__export__.account_hierarchy_label_1081,3,899.01,Otras cuentas de orden
__export__.account_hierarchy_label_1082,3,899.02,Contra cuenta otras cuentas de orden
